0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2842.0,2393.0,739.0,0.0,37.0,415.0,13.0,680.0,96.0,121.0,51.0,8.0,0.0,145.0,3.65041,11564.0,19.4553,4.83243,0.0,0.198174,0.308817
842.0,747.0,438.0,,4.0,104.0,3.0,226.0,45.0,30.0,14.0,0.0,0.0,30.0,2.15909,3705.0,16.9773,4.95984,0.00133869,0.227273,0.586345
829.0,706.0,342.0,,11.0,106.0,3.0,199.0,31.0,19.0,24.0,0.0,3.0,30.0,3.84375,3704.0,22.0625,5.24646,0.00141643,0.163934,0.484419
913.0,790.0,378.0,0.0,11.0,136.0,0.0,227.0,33.0,35.0,24.0,1.0,2.0,47.0,3.41667,3784.0,21.9444,4.78987,0.00126582,0.187328,0.478481
1219.0,1087.0,479.0,,17.0,183.0,25.0,323.0,49.0,35.0,41.0,0.0,0.0,44.0,2.75,5409.0,22.6458,4.97608,0.000919963,0.166008,0.440662
390.0,352.0,181.0,0.0,7.0,54.0,2.0,117.0,8.0,13.0,6.0,0.0,0.0,9.0,2.0,1813.0,18.5263,5.15057,0.0,0.122807,0.514205
1095.0,942.0,457.0,0.0,4.0,184.0,3.0,220.0,44.0,72.0,16.0,11.0,0.0,99.0,2.73214,4449.0,16.8214,4.72293,0.0,0.287129,0.485138
1490.0,1341.0,587.0,0.0,27.0,154.0,3.0,384.0,63.0,58.0,14.0,0.0,0.0,65.0,3.23913,6867.0,29.1522,5.12081,0.00298285,0.224907,0.437733
1452.0,1286.0,552.0,0.0,1.0,167.0,11.0,360.0,94.0,67.0,27.0,0.0,0.0,81.0,3.45833,6130.0,26.7917,4.76672,0.00155521,0.305503,0.429238
2904.0,2539.0,978.0,0.0,16.0,394.0,17.0,611.0,131.0,132.0,49.0,18.0,1.0,205.0,2.60714,12336.0,18.1357,4.85861,0.00236314,0.261692,0.385191
2190.0,1935.0,782.0,0.0,36.0,280.0,11.0,560.0,69.0,93.0,41.0,6.0,2.0,109.0,2.57576,9077.0,19.5455,4.69096,0.00465116,0.192857,0.404134
966.0,869.0,423.0,0.0,17.0,99.0,2.0,238.0,43.0,48.0,11.0,1.0,0.0,49.0,3.88,4372.0,34.76,5.03107,0.00115075,0.27003,0.486766
1159.0,1003.0,400.0,,14.0,171.0,9.0,296.0,44.0,44.0,20.0,2.0,0.0,52.0,3.31915,4720.0,21.3404,4.70588,0.0,0.188437,0.398804
485.0,442.0,222.0,,11.0,63.0,2.0,139.0,11.0,9.0,12.0,0.0,0.0,14.0,2.15,2100.0,22.1,4.75113,0.00226244,0.0990099,0.502262
2187.0,1912.0,879.0,0.0,11.0,298.0,11.0,561.0,80.0,72.0,32.0,0.0,0.0,93.0,3.02198,9466.0,21.011,4.95084,0.00261506,0.17695,0.459728
1209.0,1065.0,474.0,0.0,9.0,140.0,5.0,333.0,60.0,35.0,20.0,1.0,0.0,40.0,2.93878,5385.0,21.7347,5.05634,0.000938967,0.200846,0.44507
1961.0,1761.0,791.0,0.0,27.0,268.0,10.0,500.0,97.0,99.0,53.0,2.0,1.0,80.0,2.7027,8495.0,23.7973,4.82396,0.00113572,0.255208,0.449177
2883.0,2508.0,885.0,,10.0,381.0,13.0,624.0,88.0,106.0,44.0,16.0,3.0,248.0,3.64078,12431.0,24.3495,4.95654,0.000398724,0.193035,0.352871
648.0,568.0,294.0,,1.0,93.0,2.0,147.0,21.0,25.0,8.0,2.0,0.0,29.0,2.42424,2616.0,17.2121,4.60563,0.0,0.191667,0.517606
835.0,744.0,442.0,0.0,5.0,113.0,3.0,215.0,44.0,31.0,19.0,0.0,0.0,38.0,2.45946,3627.0,20.1081,4.875,0.0120968,0.228659,0.594086
1382.0,1213.0,551.0,0.0,38.0,134.0,5.0,364.0,46.0,45.0,9.0,0.0,0.0,53.0,3.12963,5936.0,22.463,4.89365,0.00824402,0.182731,0.454246
1544.0,1349.0,628.0,,34.0,176.0,1.0,405.0,69.0,34.0,29.0,0.0,0.0,47.0,3.30508,6769.0,22.8644,5.01779,0.00074129,0.177281,0.46553
2276.0,2038.0,894.0,0.0,13.0,299.0,8.0,589.0,106.0,77.0,62.0,5.0,0.0,92.0,2.55914,9755.0,21.914,4.78656,0.00196271,0.206081,0.438665
1389.0,1212.0,500.0,,13.0,190.0,11.0,373.0,56.0,39.0,34.0,0.0,0.0,41.0,3.6875,6050.0,25.25,4.99175,0.000825083,0.168739,0.412541
443.0,385.0,194.0,,6.0,64.0,2.0,104.0,20.0,11.0,9.0,0.0,0.0,19.0,2.63636,1835.0,17.5,4.76623,0.0025974,0.184524,0.503896
750.0,679.0,357.0,0.0,9.0,78.0,1.0,202.0,26.0,17.0,12.0,0.0,0.0,20.0,1.97222,3316.0,18.8611,4.88365,0.0,0.153571,0.525773
1314.0,1129.0,488.0,0.0,15.0,156.0,6.0,360.0,23.0,29.0,25.0,2.0,0.0,49.0,4.02174,5524.0,24.5435,4.89283,0.00088574,0.100775,0.432241
831.0,714.0,356.0,,22.0,100.0,2.0,225.0,26.0,21.0,6.0,1.0,0.0,35.0,3.77419,3537.0,23.0323,4.95378,0.0,0.144615,0.498599
1032.0,893.0,451.0,,10.0,141.0,5.0,228.0,70.0,51.0,30.0,0.0,0.0,44.0,3.15909,4490.0,20.2955,5.028,0.0,0.327913,0.505039
725.0,639.0,334.0,0.0,9.0,74.0,3.0,200.0,28.0,14.0,13.0,0.0,0.0,9.0,3.44,3326.0,25.56,5.20501,0.00156495,0.153285,0.522692
1544.0,1353.0,607.0,,20.0,191.0,6.0,393.0,48.0,66.0,24.0,0.0,0.0,67.0,3.7451,6951.0,26.5294,5.13747,0.000739098,0.195205,0.448633
352.0,318.0,160.0,0.0,4.0,45.0,1.0,95.0,22.0,4.0,8.0,0.0,0.0,9.0,2.61538,1587.0,24.4615,4.99057,0.0,0.185714,0.503145
1157.0,1028.0,493.0,0.0,2.0,176.0,3.0,290.0,50.0,36.0,24.0,1.0,0.0,81.0,2.43396,5050.0,19.3962,4.91245,0.00389105,0.184549,0.479572
839.0,736.0,383.0,,4.0,111.0,3.0,206.0,30.0,41.0,16.0,0.0,0.0,39.0,3.12121,3546.0,22.303,4.81793,0.0,0.223975,0.52038
2323.0,2063.0,891.0,0.0,25.0,259.0,18.0,587.0,118.0,104.0,27.0,1.0,3.0,117.0,3.37662,9829.0,26.7922,4.76442,0.00290839,0.262411,0.431895
321.0,282.0,153.0,,0.0,47.0,0.0,85.0,6.0,8.0,6.0,0.0,0.0,12.0,3.0,1297.0,21.6923,4.59929,0.0,0.106061,0.542553
997.0,882.0,432.0,,14.0,125.0,6.0,262.0,43.0,34.0,31.0,0.0,0.0,27.0,2.875,4440.0,22.05,5.03401,0.0,0.198966,0.489796
743.0,650.0,409.0,,11.0,95.0,6.0,196.0,34.0,23.0,11.0,0.0,0.0,31.0,2.73529,3186.0,19.1176,4.90154,0.00307692,0.195876,0.629231
1088.0,937.0,487.0,0.0,14.0,95.0,1.0,297.0,45.0,15.0,10.0,0.0,0.0,35.0,3.35556,4501.0,20.8222,4.80363,0.0,0.153061,0.519744
1704.0,1459.0,548.0,,8.0,219.0,15.0,422.0,32.0,57.0,27.0,9.0,1.0,87.0,3.22368,7019.0,19.1974,4.81083,0.0013708,0.138846,0.3756
926.0,799.0,388.0,0.0,11.0,132.0,8.0,224.0,39.0,20.0,9.0,3.0,1.0,65.0,3.25641,3912.0,20.4872,4.89612,0.00250313,0.16573,0.485607
795.0,711.0,399.0,,8.0,91.0,4.0,229.0,25.0,18.0,13.0,0.0,0.0,27.0,2.15385,3324.0,18.2308,4.67511,0.00281294,0.134375,0.561181
479.0,429.0,225.0,,2.0,47.0,2.0,141.0,7.0,11.0,9.0,0.0,0.0,10.0,2.5,2099.0,21.45,4.89277,0.004662,0.0957447,0.524476
479.0,417.0,216.0,,10.0,66.0,3.0,129.0,12.0,10.0,15.0,0.0,0.0,18.0,3.875,1970.0,26.0625,4.72422,0.0,0.112821,0.517986
1779.0,1563.0,637.0,,19.0,243.0,10.0,412.0,85.0,85.0,29.0,16.0,1.0,166.0,3.6,7807.0,26.05,4.99488,0.00127959,0.259542,0.40755
881.0,766.0,383.0,,6.0,109.0,5.0,220.0,31.0,32.0,12.0,0.0,1.0,32.0,3.28571,3730.0,21.8857,4.86945,0.00652742,0.191489,0.5
454.0,415.0,213.0,,2.0,66.0,4.0,121.0,15.0,17.0,12.0,0.0,0.0,25.0,3.0,2054.0,31.9231,4.9494,0.00722892,0.171123,0.513253
313.0,282.0,162.0,,1.0,35.0,0.0,89.0,17.0,9.0,1.0,0.0,0.0,5.0,1.9375,1367.0,17.625,4.84752,0.0,0.209677,0.574468
1093.0,962.0,442.0,,8.0,156.0,8.0,268.0,43.0,57.0,9.0,1.0,1.0,68.0,3.275,4629.0,24.05,4.81185,0.00519751,0.235849,0.459459
720.0,630.0,323.0,0.0,2.0,126.0,5.0,170.0,29.0,25.0,36.0,10.0,0.0,38.0,2.90323,2936.0,20.3226,4.66032,0.0031746,0.182432,0.512698
901.0,786.0,388.0,,12.0,129.0,11.0,221.0,49.0,33.0,11.0,0.0,0.0,33.0,2.94872,3957.0,20.1538,5.03435,0.00127226,0.234286,0.493639
2133.0,1857.0,868.0,0.0,8.0,261.0,16.0,544.0,77.0,70.0,41.0,0.0,0.0,83.0,3.0,8880.0,20.1848,4.78191,0.00161551,0.182609,0.467421
1032.0,920.0,427.0,0.0,15.0,141.0,6.0,284.0,34.0,35.0,23.0,1.0,1.0,42.0,2.8,4544.0,23.0,4.93913,0.0,0.162353,0.46413
1712.0,1526.0,678.0,0.0,20.0,182.0,3.0,491.0,50.0,26.0,22.0,0.0,0.0,46.0,3.04918,7461.0,25.0164,4.88925,0.000655308,0.112927,0.444299
668.0,586.0,313.0,0.0,15.0,77.0,2.0,191.0,26.0,14.0,8.0,0.0,0.0,19.0,3.28,2937.0,23.44,5.01195,0.0,0.149254,0.53413
872.0,775.0,350.0,,8.0,150.0,8.0,204.0,33.0,34.0,20.0,0.0,0.0,37.0,2.55263,3760.0,20.3947,4.85161,0.0,0.189266,0.451613
1642.0,1430.0,561.0,0.0,7.0,243.0,6.0,397.0,39.0,69.0,23.0,6.0,3.0,85.0,2.49412,6935.0,16.8235,4.84965,0.0,0.16875,0.392308
601.0,541.0,257.0,0.0,6.0,70.0,3.0,154.0,19.0,12.0,14.0,0.0,0.0,27.0,2.6087,2542.0,23.5217,4.69871,0.0,0.138393,0.475046
1317.0,801.0,186.0,,15.0,41.0,2.0,352.0,25.0,7.0,1.0,0.0,0.0,18.0,46.9091,3436.0,72.8182,4.28964,0.00124844,0.0814249,0.23221
473.0,418.0,213.0,0.0,4.0,55.0,1.0,124.0,16.0,18.0,10.0,0.0,0.0,10.0,3.05556,2089.0,23.2222,4.99761,0.00239234,0.189944,0.509569
1131.0,1010.0,451.0,,28.0,144.0,3.0,316.0,31.0,30.0,22.0,1.0,0.0,36.0,3.025,4816.0,25.25,4.76832,0.000990099,0.132609,0.446535
1581.0,1420.0,614.0,0.0,22.0,199.0,9.0,390.0,78.0,56.0,31.0,0.0,1.0,43.0,2.36765,6960.0,20.8824,4.90141,0.000704225,0.227504,0.432394
1768.0,1575.0,615.0,0.0,28.0,179.0,3.0,498.0,43.0,53.0,27.0,0.0,0.0,45.0,2.4125,7793.0,19.6875,4.94794,0.0,0.141802,0.390476
1658.0,1496.0,607.0,0.0,20.0,151.0,1.0,482.0,54.0,42.0,27.0,0.0,0.0,38.0,3.30612,7507.0,30.5306,5.01805,0.0013369,0.151659,0.405749
1057.0,920.0,435.0,0.0,6.0,104.0,2.0,303.0,43.0,31.0,12.0,0.0,0.0,23.0,3.60526,4501.0,24.2105,4.89239,0.0,0.181818,0.472826
956.0,842.0,389.0,0.0,12.0,121.0,1.0,253.0,40.0,41.0,16.0,0.0,1.0,35.0,3.35294,4229.0,24.7647,5.02257,0.00356295,0.216578,0.461995
2260.0,2020.0,838.0,0.0,25.0,316.0,23.0,582.0,79.0,86.0,45.0,1.0,0.0,134.0,3.2,9817.0,26.9333,4.8599,0.00148515,0.183742,0.414851
1164.0,979.0,471.0,0.0,16.0,132.0,5.0,312.0,39.0,32.0,17.0,5.0,0.0,45.0,4.02174,4815.0,21.2826,4.91828,0.0,0.15991,0.481103
747.0,672.0,399.0,0.0,7.0,103.0,3.0,196.0,28.0,23.0,18.0,0.0,0.0,39.0,2.14286,3290.0,19.2,4.89583,0.00595238,0.170569,0.59375
941.0,838.0,429.0,,8.0,118.0,5.0,235.0,68.0,50.0,24.0,0.0,1.0,44.0,3.67857,4320.0,29.9286,5.15513,0.0071599,0.334278,0.511933
1310.0,1154.0,561.0,,27.0,165.0,8.0,319.0,67.0,52.0,15.0,0.0,0.0,70.0,3.54545,6074.0,26.2273,5.26343,0.0017331,0.245868,0.486135
1338.0,1164.0,539.0,,3.0,170.0,6.0,339.0,61.0,49.0,26.0,0.0,0.0,64.0,3.05263,5905.0,20.4211,5.07302,0.00257732,0.21611,0.463058
768.0,667.0,329.0,,9.0,81.0,3.0,198.0,27.0,16.0,12.0,2.0,0.0,34.0,4.04,3315.0,26.68,4.97002,0.0,0.154122,0.493253
1819.0,1617.0,723.0,0.0,28.0,197.0,12.0,479.0,99.0,54.0,31.0,0.0,0.0,64.0,3.54386,8581.0,28.3684,5.30674,0.00371058,0.226331,0.447124
1129.0,965.0,451.0,,7.0,176.0,5.0,282.0,44.0,41.0,25.0,0.0,1.0,52.0,2.92857,4837.0,17.2321,5.01244,0.00103627,0.18559,0.467358
759.0,660.0,309.0,0.0,4.0,104.0,6.0,173.0,32.0,41.0,16.0,2.0,0.0,49.0,3.0,3278.0,20.0,4.96667,0.00151515,0.263538,0.468182
1239.0,1071.0,426.0,,6.0,161.0,2.0,316.0,33.0,43.0,19.0,7.0,0.0,70.0,3.16981,5040.0,20.2075,4.70588,0.00280112,0.159329,0.397759
1035.0,947.0,422.0,0.0,12.0,119.0,2.0,284.0,52.0,32.0,20.0,0.0,0.0,39.0,2.66667,4764.0,28.697,5.03062,0.0031679,0.208437,0.445618
957.0,855.0,416.0,,12.0,93.0,4.0,274.0,39.0,30.0,9.0,0.0,0.0,23.0,2.75676,4156.0,23.1081,4.86082,0.00233918,0.188011,0.48655
961.0,800.0,464.0,,0.0,121.0,1.0,234.0,44.0,44.0,7.0,0.0,0.0,63.0,3.09615,3718.0,15.3846,4.6475,0.0,0.247887,0.58
512.0,431.0,257.0,,3.0,62.0,1.0,128.0,28.0,18.0,8.0,0.0,2.0,23.0,3.68182,2226.0,19.5909,5.16473,0.00232019,0.242105,0.596288
914.0,770.0,365.0,0.0,5.0,166.0,9.0,189.0,36.0,46.0,23.0,6.0,1.0,64.0,3.69231,3858.0,19.7436,5.01039,0.0,0.230986,0.474026
1798.0,1623.0,654.0,0.0,30.0,228.0,12.0,467.0,72.0,53.0,42.0,0.0,0.0,58.0,2.46479,7923.0,22.8592,4.8817,0.00616143,0.179856,0.402957
1631.0,1414.0,622.0,,1.0,260.0,14.0,348.0,108.0,101.0,37.0,0.0,3.0,144.0,3.19118,7298.0,20.7941,5.16124,0.00353607,0.34375,0.439887
1023.0,882.0,389.0,0.0,9.0,160.0,6.0,237.0,30.0,34.0,19.0,9.0,0.0,72.0,3.20455,4198.0,20.0455,4.75964,0.00113379,0.161209,0.441043
1524.0,1340.0,557.0,,19.0,188.0,5.0,390.0,113.0,55.0,20.0,0.0,1.0,87.0,3.22807,6695.0,23.5088,4.99627,0.00223881,0.290657,0.415672
2353.0,2040.0,757.0,0.0,3.0,518.0,16.0,336.0,62.0,156.0,62.0,118.0,4.0,368.0,1.71038,8598.0,11.1475,4.21471,0.0,0.255269,0.371078
1116.0,1009.0,441.0,0.0,17.0,106.0,7.0,312.0,44.0,31.0,17.0,0.0,0.0,26.0,3.82143,5146.0,36.0357,5.1001,0.0,0.179426,0.437066
1351.0,1172.0,487.0,0.0,13.0,182.0,2.0,338.0,42.0,50.0,35.0,5.0,0.0,69.0,2.45205,5710.0,16.0548,4.87201,0.000853242,0.176923,0.415529
838.0,737.0,322.0,0.0,7.0,112.0,3.0,217.0,30.0,28.0,18.0,0.0,0.0,37.0,2.46341,3460.0,17.9756,4.69471,0.00542741,0.176292,0.436906
688.0,600.0,302.0,,20.0,103.0,2.0,199.0,21.0,20.0,18.0,0.0,0.0,18.0,2.83871,3106.0,19.3548,5.17667,0.0,0.135762,0.503333
229.0,216.0,123.0,,1.0,41.0,3.0,63.0,7.0,5.0,6.0,0.0,0.0,6.0,1.625,1062.0,27.0,4.91667,0.0,0.115385,0.569444
1429.0,1231.0,582.0,0.0,20.0,188.0,19.0,373.0,35.0,41.0,23.0,0.0,0.0,47.0,2.75,5772.0,17.0972,4.68887,0.00649878,0.135472,0.472786
1140.0,1003.0,446.0,0.0,22.0,121.0,4.0,317.0,29.0,25.0,14.0,0.0,0.0,39.0,3.60526,4971.0,26.3947,4.95613,0.0,0.123288,0.444666
577.0,512.0,262.0,0.0,3.0,84.0,0.0,152.0,29.0,15.0,13.0,4.0,0.0,27.0,1.91176,2602.0,15.0588,5.08203,0.00195312,0.186441,0.511719
2811.0,2416.0,762.0,0.0,15.0,359.0,12.0,704.0,79.0,100.0,29.0,3.0,0.0,124.0,3.69159,12042.0,22.5794,4.98427,0.00248344,0.168391,0.315397
912.0,801.0,382.0,0.0,6.0,112.0,7.0,237.0,66.0,22.0,18.0,0.0,0.0,35.0,3.7,3886.0,26.7,4.85144,0.00124844,0.252149,0.476904
2476.0,2118.0,916.0,0.0,7.0,343.0,6.0,628.0,106.0,108.0,32.0,1.0,1.0,132.0,2.98333,10092.0,17.65,4.76487,0.000472144,0.220391,0.432483
620.0,539.0,266.0,0.0,3.0,65.0,0.0,163.0,31.0,21.0,5.0,0.0,0.0,22.0,3.11538,2643.0,20.7308,4.90352,0.0,0.22807,0.493506
493.0,431.0,210.0,0.0,4.0,57.0,5.0,130.0,23.0,19.0,6.0,0.0,0.0,19.0,3.64706,2146.0,25.3529,4.97912,0.00232019,0.224599,0.487239
785.0,678.0,314.0,0.0,8.0,74.0,0.0,230.0,40.0,16.0,7.0,0.0,0.0,21.0,4.45833,3549.0,28.25,5.23451,0.0,0.184211,0.463127
1507.0,1303.0,608.0,,18.0,146.0,0.0,386.0,120.0,50.0,16.0,0.0,1.0,66.0,4.43478,6925.0,28.3261,5.31466,0.00076746,0.319549,0.466615
414.0,361.0,208.0,,7.0,68.0,0.0,111.0,18.0,20.0,10.0,0.0,0.0,18.0,3.3125,1901.0,22.5625,5.26593,0.0,0.21229,0.576177
809.0,686.0,331.0,0.0,13.0,107.0,4.0,199.0,29.0,33.0,10.0,1.0,3.0,57.0,3.51429,3347.0,19.6,4.87901,0.0,0.202614,0.482507
1925.0,1636.0,664.0,0.0,2.0,366.0,22.0,354.0,71.0,117.0,25.0,33.0,1.0,196.0,2.51304,7737.0,14.2261,4.72922,0.00122249,0.261111,0.405868
1820.0,1536.0,589.0,0.0,17.0,240.0,6.0,439.0,61.0,64.0,31.0,12.0,2.0,97.0,2.1194,7040.0,11.4627,4.58333,0.000651042,0.184094,0.383464
439.0,392.0,218.0,0.0,8.0,75.0,6.0,113.0,20.0,9.0,13.0,0.0,0.0,16.0,2.04348,1926.0,17.0435,4.91327,0.0,0.154255,0.556122
684.0,588.0,320.0,0.0,8.0,75.0,3.0,190.0,33.0,22.0,12.0,0.0,0.0,14.0,3.69231,3079.0,22.6154,5.23639,0.00170068,0.207547,0.544218
722.0,643.0,301.0,,17.0,89.0,5.0,193.0,29.0,35.0,14.0,0.0,0.0,18.0,2.92593,3115.0,23.8148,4.84448,0.0,0.22695,0.468118
894.0,794.0,357.0,0.0,8.0,84.0,3.0,234.0,53.0,29.0,11.0,0.0,0.0,31.0,4.0,3944.0,31.76,4.96725,0.00125945,0.257862,0.449622
1612.0,1434.0,729.0,0.0,10.0,178.0,13.0,370.0,112.0,80.0,23.0,0.0,0.0,118.0,4.04545,6846.0,32.5909,4.77406,0.0013947,0.350365,0.508368
1045.0,908.0,371.0,,20.0,129.0,8.0,283.0,39.0,32.0,20.0,0.0,0.0,30.0,2.91489,4322.0,19.3191,4.75991,0.0,0.17233,0.40859
1306.0,1141.0,453.0,0.0,11.0,160.0,10.0,314.0,37.0,58.0,26.0,8.0,3.0,66.0,2.94643,5360.0,20.375,4.69763,0.0,0.200422,0.39702
496.0,422.0,227.0,,1.0,89.0,4.0,104.0,17.0,33.0,7.0,6.0,2.0,34.0,1.94737,1997.0,11.1053,4.73223,0.0,0.259067,0.537915
969.0,831.0,439.0,,5.0,129.0,3.0,228.0,59.0,39.0,16.0,1.0,1.0,55.0,3.06667,4027.0,18.4667,4.84597,0.00120337,0.27451,0.528279
1177.0,1046.0,521.0,,28.0,125.0,5.0,307.0,70.0,44.0,23.0,0.0,0.0,20.0,2.4717,5220.0,19.7358,4.99044,0.000956023,0.263889,0.498088
836.0,750.0,412.0,,11.0,109.0,4.0,218.0,32.0,39.0,16.0,0.0,0.0,28.0,1.82979,3543.0,15.9574,4.724,0.00133333,0.217125,0.549333
2037.0,1808.0,817.0,0.0,26.0,249.0,12.0,511.0,105.0,101.0,24.0,0.0,2.0,111.0,3.31884,8708.0,26.2029,4.81637,0.00497788,0.271053,0.451881
468.0,424.0,220.0,0.0,7.0,42.0,1.0,135.0,22.0,13.0,3.0,0.0,0.0,7.0,2.31579,2076.0,22.3158,4.89623,0.00235849,0.19774,0.518868
579.0,511.0,277.0,,6.0,71.0,4.0,159.0,26.0,15.0,8.0,0.0,0.0,15.0,4.85714,2682.0,36.5,5.24853,0.00195695,0.178261,0.542074
628.0,561.0,255.0,0.0,0.0,108.0,6.0,124.0,19.0,32.0,18.0,14.0,0.0,63.0,1.97059,2492.0,16.5,4.44207,0.0,0.219828,0.454545
784.0,661.0,296.0,,13.0,105.0,3.0,181.0,41.0,30.0,14.0,9.0,0.0,44.0,3.23684,3171.0,17.3947,4.79728,0.0,0.248252,0.447806
1724.0,1517.0,668.0,0.0,27.0,198.0,5.0,472.0,43.0,46.0,18.0,4.0,0.0,86.0,3.13636,7572.0,22.9848,4.99143,0.00263678,0.132836,0.440343
2130.0,1861.0,675.0,0.0,5.0,276.0,1.0,530.0,65.0,90.0,53.0,2.0,0.0,87.0,2.83158,9090.0,19.5895,4.88447,0.000537346,0.192308,0.362708
843.0,753.0,392.0,,4.0,116.0,3.0,213.0,30.0,23.0,20.0,0.0,0.0,30.0,1.95652,3690.0,16.3696,4.9004,0.0,0.161094,0.520584
1542.0,1342.0,572.0,,15.0,229.0,4.0,397.0,70.0,55.0,45.0,0.0,0.0,61.0,2.8169,6797.0,18.9014,5.06483,0.00223547,0.199681,0.42623
1127.0,975.0,497.0,0.0,15.0,114.0,6.0,292.0,48.0,29.0,18.0,0.0,0.0,50.0,4.90323,5046.0,31.4516,5.17538,0.0,0.189655,0.509744
1346.0,1132.0,527.0,0.0,23.0,147.0,4.0,348.0,57.0,43.0,25.0,0.0,1.0,32.0,3.24242,5396.0,17.1515,4.76678,0.00176678,0.20202,0.465548
1392.0,1172.0,457.0,0.0,0.0,226.0,6.0,299.0,31.0,57.0,37.0,7.0,0.0,91.0,2.82051,5391.0,15.0256,4.59983,0.0,0.167619,0.389932
2535.0,2184.0,723.0,0.0,40.0,303.0,18.0,669.0,77.0,68.0,41.0,1.0,0.0,96.0,4.33333,10872.0,26.963,4.97802,0.000457875,0.149177,0.331044
1209.0,1091.0,433.0,0.0,22.0,160.0,8.0,301.0,41.0,37.0,22.0,0.0,0.0,47.0,2.68182,5320.0,24.7955,4.87626,0.0,0.169197,0.396884
535.0,466.0,230.0,0.0,19.0,71.0,6.0,143.0,25.0,14.0,16.0,0.0,0.0,13.0,3.13636,2322.0,21.1818,4.98283,0.0,0.182243,0.493562
1255.0,1100.0,504.0,0.0,24.0,152.0,7.0,354.0,46.0,37.0,17.0,0.0,1.0,47.0,3.69048,5445.0,26.1905,4.95,0.00272727,0.164032,0.458182
986.0,851.0,401.0,,7.0,123.0,1.0,274.0,44.0,29.0,9.0,1.0,0.0,42.0,2.7,4219.0,17.02,4.9577,0.0,0.183879,0.47121
534.0,478.0,253.0,,13.0,57.0,2.0,155.0,18.0,16.0,7.0,0.0,0.0,11.0,2.0,2292.0,17.0714,4.79498,0.0,0.160377,0.529289
345.0,285.0,188.0,,4.0,44.0,0.0,78.0,18.0,11.0,2.0,0.0,0.0,29.0,3.15789,1440.0,15.0,5.05263,0.00701754,0.237705,0.659649
393.0,342.0,197.0,0.0,7.0,40.0,2.0,112.0,14.0,6.0,5.0,0.0,0.0,10.0,3.4,1660.0,22.8,4.8538,0.00292398,0.131579,0.576023
956.0,838.0,406.0,0.0,11.0,130.0,9.0,250.0,33.0,57.0,16.0,0.0,0.0,35.0,3.47059,4037.0,24.6471,4.81742,0.0,0.236842,0.484487
1705.0,1488.0,537.0,0.0,15.0,195.0,11.0,397.0,65.0,75.0,23.0,11.0,1.0,98.0,3.5,7310.0,24.0,4.91263,0.000672043,0.236486,0.360887
2129.0,1897.0,822.0,0.0,13.0,281.0,7.0,541.0,63.0,94.0,37.0,4.0,3.0,101.0,2.93671,8883.0,24.0127,4.68266,0.00421719,0.190998,0.433316
1258.0,1090.0,473.0,0.0,14.0,198.0,6.0,312.0,44.0,38.0,39.0,4.0,0.0,71.0,2.625,5357.0,17.0312,4.91468,0.0,0.160784,0.433945
459.0,401.0,208.0,0.0,8.0,45.0,4.0,138.0,18.0,9.0,4.0,0.0,0.0,7.0,3.41176,1923.0,23.5882,4.79551,0.0,0.147541,0.518703
848.0,746.0,370.0,,2.0,111.0,2.0,216.0,41.0,34.0,12.0,0.0,1.0,31.0,2.83333,3751.0,20.7222,5.02815,0.0,0.229358,0.495979
955.0,807.0,352.0,0.0,13.0,103.0,13.0,253.0,45.0,25.0,18.0,0.0,2.0,41.0,4.48485,3944.0,24.4545,4.88724,0.00123916,0.196629,0.436183
360.0,322.0,181.0,0.0,5.0,41.0,0.0,96.0,11.0,8.0,9.0,0.0,0.0,8.0,2.375,1589.0,20.125,4.93478,0.0,0.138686,0.562112
510.0,461.0,257.0,,8.0,61.0,4.0,130.0,13.0,17.0,9.0,0.0,0.0,24.0,2.57895,2180.0,24.2632,4.72885,0.0,0.157068,0.557484
1242.0,1077.0,563.0,,18.0,142.0,10.0,336.0,56.0,41.0,11.0,1.0,0.0,47.0,3.66667,5074.0,23.9333,4.71124,0.000928505,0.202929,0.522748
467.0,413.0,243.0,,7.0,55.0,3.0,116.0,42.0,25.0,12.0,0.0,3.0,19.0,3.6,2162.0,27.5333,5.23487,0.0,0.391813,0.588378
949.0,814.0,407.0,0.0,8.0,132.0,6.0,250.0,37.0,37.0,18.0,0.0,0.0,40.0,4.21875,4348.0,25.4375,5.34152,0.0,0.193717,0.5
774.0,666.0,320.0,0.0,12.0,82.0,1.0,214.0,40.0,19.0,5.0,0.0,0.0,22.0,3.48387,3327.0,21.4839,4.9955,0.0015015,0.199324,0.48048
1934.0,1691.0,655.0,0.0,16.0,197.0,11.0,557.0,91.0,55.0,26.0,0.0,0.0,61.0,3.52174,8437.0,24.5072,4.98936,0.00118273,0.193634,0.387345
2177.0,1894.0,823.0,0.0,4.0,236.0,1.0,520.0,102.0,73.0,35.0,0.0,0.0,102.0,2.69524,9053.0,18.0381,4.77983,0.0,0.231481,0.43453
1321.0,1168.0,509.0,0.0,10.0,170.0,5.0,349.0,29.0,51.0,26.0,0.0,0.0,63.0,2.83333,5977.0,21.6296,5.11729,0.0,0.154143,0.435788
812.0,724.0,406.0,0.0,9.0,102.0,6.0,221.0,33.0,24.0,16.0,0.0,0.0,25.0,2.51429,3370.0,20.6857,4.6547,0.00138122,0.176471,0.560773
